"name","political","social","overall","age","gender"
"MEP",32.68,3.45,18.065,47,"Male"
"MEP",13.1,3.45,8.275,44,"Male"
"MEP",37.82,3.42,20.62,47,"Female"
"MEP",6.76,3.32,5.04,36,"Male"
"MEP",24.93,3.26,14.095,72,"Female"
"MEP",21.97,2.64,12.305,56,"Female"
"MEP",27.86,2.59,15.225,37,"Male"
"MEP",30.93,2.57,16.75,37,"Female"
"MEP",46.7,2.49,24.595,59,"Female"
"MEP",31.16,2.49,16.825,57,"Male"
"MEP",23.94,2.44,13.19,57,"Female"
"MEP",15.63,2.42,9.025,38,"Female"
"MEP",21.13,2.03,11.58,31,"Female"
"MEP",19.37,1.98,10.675,48,"Male"
"MEP",31.27,1.8,16.535,50,"Male"
"MEP",21.13,1.75,11.44,50,"Female"
"MEP",23.94,1.64,12.79,49,"Female"
"MEP",29.86,1.36,15.61,37,"Male"
"MEP",19.72,0.92,10.32,45,"Female"
"MEP",8.45,0.92,4.685,65,"Male"
"MEP",22.82,0.9,11.86,59,"Male"
"MEP",20.21,0.85,10.53,53,"Female"
"MEP",27.75,0.43,14.09,53,"Male"
"MEP",45.92,0.31,23.115,39,"Male"
"MEP",20.56,0.23,10.395,50,"Male"
"MEP",30.7,0.21,15.455,52,"Male"
"MEP",11.13,0.21,5.67,65,"Male"
"MEP",38.31,0.16,19.235,55,"Female"
"MEP",60.63,0,30.315,59,"Male"
"MEP",59.44,0,29.72,71,"Male"
"MEP",52.82,0,26.41,64,"Male"
"MEP",52.75,0,26.375,61,"Male"
"MEP",43.52,0,21.76,49,"Female"
"MEP",40,0,20,65,"Female"
"MEP",38.68,0,19.34,66,"Female"
"MEP",38.31,0,19.155,48,"Male"
"MEP",38.03,0,19.015,55,"Female"
"MEP",37.75,0,18.875,61,"Female"
"MEP",37.46,0,18.73,58,"Male"
"MEP",36.34,0,18.17,61,"Female"
"MEP",35.77,0,17.885,55,"Male"
"MEP",32.68,0,16.34,53,"Female"
"MEP",31.83,0,15.915,69,"Male"
"MEP",30.7,0,15.35,64,"Male"
"MEP",29.86,0,14.93,51,"Male"
"MEP",29.58,0,14.79,72,"Male"
"MEP",29.58,0,14.79,61,"Female"
"MEP",27.04,0,13.52,45,"Male"
"MEP",26.48,0,13.24,73,"Male"
"MEP",26.48,0,13.24,40,"Female"
"MEP",26.34,0,13.17,51,"Female"
"MEP",26.2,0,13.1,48,"Male"
"MEP",25.35,0,12.675,48,"Male"
"MEP",25.11,0,12.555,50,"Female"
"MEP",24.79,0,12.395,74,"Male"
"MEP",24.51,0,12.255,65,"Male"
"MEP",24.23,0,12.115,49,"Male"
"MEP",23.27,0,11.635,44,"Female"
"MEP",23.24,0,11.62,55,"Female"
"MEP",22.54,0,11.27,71,"Male"
"MEP",22.25,0,11.125,59,"Female"
"MEP",21.97,0,10.985,47,"Male"
"MEP",21.97,0,10.985,52,"Male"
"MEP",21.69,0,10.845,64,"Male"
"MEP",21.41,0,10.705,66,"Female"
"MEP",21.41,0,10.705,40,"Male"
"MEP",20.62,0,10.31,46,"Male"
"MEP",20.56,0,10.28,64,"Male"
"MEP",20.56,0,10.28,54,"Male"
"MEP",20.56,0,10.28,29,"Male"
"MEP",20.28,0,10.14,54,"Male"
"MEP",19.72,0,9.86,71,"Female"
"MEP",19.44,0,9.72,47,"Male"
"MEP",19.19,0,9.595,46,"Female"
"MEP",19.15,0,9.575,47,"Female"
"MEP",18.63,0,9.315,54,"Female"
"MEP",18.59,0,9.295,67,"Male"
"MEP",18.46,0,9.23,56,"Female"
"MEP",18.2,0,9.1,50,"Female"
"MEP",17.75,0,8.875,45,"Male"
"MEP",17.75,0,8.875,44,"Male"
"MEP",17.32,0,8.66,71,"Male"
"MEP",16.48,0,8.24,54,"Male"
"MEP",16.34,0,8.17,66,"Male"
"MEP",16.27,0,8.135,57,"Male"
"MEP",15.92,0,7.96,63,"Male"
"MEP",15.77,0,7.885,53,"Female"
"MEP",15.21,0,7.605,45,"Male"
"MEP",15.07,0,7.535,61,"Female"
"MEP",14.37,0,7.185,67,"Male"
"MEP",14.12,0,7.06,47,"Male"
"MEP",13.8,0,6.9,58,"Male"
"MEP",12.96,0,6.48,51,"Male"
"MEP",12.11,0,6.055,61,"Male"
"MEP",12.11,0,6.055,59,"Male"
"MEP",11.69,0,5.845,49,"Female"
"MEP",11.37,0,5.685,56,"Female"
"MEP",11.27,0,5.635,68,"Male"
"MEP",11.27,0,5.635,59,"Male"
"MEP",11.27,0,5.635,56,"Male"
"MEP",10.99,0,5.495,58,"Male"
"MEP",10.46,0,5.23,51,"Male"
"MEP",10.14,0,5.07,34,"Male"
"MEP",10.14,0,5.07,63,"Male"
"MEP",9.86,0,4.93,66,"Male"
"MEP",9.72,0,4.86,46,"Male"
"MEP",9.65,0,4.825,43,"Female"
"MEP",9.3,0,4.65,62,"Male"
"MEP",9.08,0,4.54,55,"Male"
"MEP",8.73,0,4.365,69,"Male"
"MEP",8.73,0,4.365,42,"Male"
"MEP",8.45,0,4.225,48,"Male"
"MEP",8.45,0,4.225,48,"Male"
"MEP",8.31,0,4.155,57,"Male"
"MEP",8.24,0,4.12,42,"Male"
"MEP",6.48,0,3.24,46,"Male"
"MEP",5.35,0,2.675,65,"Male"
"MEP",5.35,0,2.675,51,"Male"
"MEP",5.07,0,2.535,36,"Male"
"MEP",4.23,0,2.115,62,"Male"
"MEP",4.23,0,2.115,61,"Male"
"MEP",4.23,0,2.115,49,"Male"
"regLineMale",23.5765935708775,41.3786734425059,32.4776335066917,22,"Male"
"regLineMale",23.6606748124093,41.1595303903969,32.4101026014031,23,"Male"
"regLineMale",23.7447560539411,40.9403873382878,32.3425716961145,24,"Male"
"regLineMale",23.8288372954729,40.7212442861788,32.2750407908259,25,"Male"
"regLineMale",23.9129185370047,40.5021012340698,32.2075098855373,26,"Male"
"regLineMale",23.9969997785365,40.2829581819608,32.1399789802486,27,"Male"
"regLineMale",24.0810810200683,40.0638151298517,32.07244807496,28,"Male"
"regLineMale",24.1651622616001,39.8446720777427,32.0049171696714,29,"Male"
"regLineMale",24.249243503132,39.6255290256337,31.9373862643828,30,"Male"
"regLineMale",24.3333247446638,39.4063859735247,31.8698553590942,31,"Male"
"regLineMale",24.4174059861956,39.1872429214157,31.8023244538056,32,"Male"
"regLineMale",24.5014872277274,38.9680998693066,31.734793548517,33,"Male"
"regLineMale",24.5855684692592,38.7489568171976,31.6672626432284,34,"Male"
"regLineMale",24.669649710791,38.5298137650886,31.5997317379398,35,"Male"
"regLineMale",24.7537309523228,38.3106707129796,31.5322008326512,36,"Male"
"regLineMale",24.8378121938546,38.0915276608705,31.4646699273626,37,"Male"
"regLineMale",24.9218934353864,37.8723846087615,31.397139022074,38,"Male"
"regLineMale",25.0059746769182,37.6532415566525,31.3296081167854,39,"Male"
"regLineMale",25.09005591845,37.4340985045435,31.2620772114967,40,"Male"
"regLineMale",25.1741371599818,37.2149554524345,31.1945463062081,41,"Male"
"regLineMale",25.2582184015136,36.9958124003254,31.1270154009195,42,"Male"
"regLineMale",25.3422996430454,36.7766693482164,31.0594844956309,43,"Male"
"regLineMale",25.4263808845773,36.5575262961074,30.9919535903423,44,"Male"
"regLineMale",25.5104621261091,36.3383832439984,30.9244226850537,45,"Male"
"regLineMale",25.5945433676409,36.1192401918893,30.8568917797651,46,"Male"
"regLineMale",25.6786246091727,35.9000971397803,30.7893608744765,47,"Male"
"regLineMale",25.7627058507045,35.6809540876713,30.7218299691879,48,"Male"
"regLineMale",25.8467870922363,35.4618110355623,30.6542990638993,49,"Male"
"regLineMale",25.9308683337681,35.2426679834533,30.5867681586107,50,"Male"
"regLineMale",26.0149495752999,35.0235249313442,30.5192372533221,51,"Male"
"regLineMale",26.0990308168317,34.8043818792352,30.4517063480334,52,"Male"
"regLineMale",26.1831120583635,34.5852388271262,30.3841754427448,53,"Male"
"regLineMale",26.2671932998953,34.3660957750172,30.3166445374562,54,"Male"
"regLineMale",26.3512745414271,34.1469527229081,30.2491136321676,55,"Male"
"regLineMale",26.4353557829589,33.9278096707991,30.181582726879,56,"Male"
"regLineMale",26.5194370244907,33.7086666186901,30.1140518215904,57,"Male"
"regLineMale",26.6035182660226,33.4895235665811,30.0465209163018,58,"Male"
"regLineMale",26.6875995075544,33.2703805144721,29.9789900110132,59,"Male"
"regLineMale",26.7716807490862,33.051237462363,29.9114591057246,60,"Male"
"regLineMale",26.855761990618,32.832094410254,29.843928200436,61,"Male"
"regLineMale",26.9398432321498,32.612951358145,29.7763972951474,62,"Male"
"regLineMale",27.0239244736816,32.393808306036,29.7088663898588,63,"Male"
"regLineMale",27.1080057152134,32.1746652539269,29.6413354845701,64,"Male"
"regLineMale",27.1920869567452,31.9555222018179,29.5738045792815,65,"Male"
"regLineMale",27.276168198277,31.7363791497089,29.5062736739929,66,"Male"
"regLineMale",27.3602494398088,31.5172360975999,29.4387427687043,67,"Male"
"regLineMale",27.4443306813406,31.2980930454909,29.3712118634157,68,"Male"
"regLineMale",27.5284119228724,31.0789499933818,29.3036809581271,69,"Male"
"regLineMale",27.6124931644042,30.8598069412728,29.2361500528385,70,"Male"
"regLineMale",27.696574405936,30.6406638891638,29.1686191475499,71,"Male"
"regLineMale",27.7806556474679,30.4215208370548,29.1010882422613,72,"Male"
"regLineMale",27.8647368889997,30.2023777849457,29.0335573369727,73,"Male"
"regLineMale",27.9488181305315,29.9832347328367,28.9660264316841,74,"Male"
"regLineMale",28.0328993720633,29.7640916807277,28.8984955263955,75,"Male"
"regLineMale",28.1169806135951,29.5449486286187,28.8309646211069,76,"Male"
"regLineMale",28.2010618551269,29.3258055765097,28.7634337158182,77,"Male"
"regLineMale",28.2851430966587,29.1066625244006,28.6959028105296,78,"Male"
"regLineMale",28.3692243381905,28.8875194722916,28.628371905241,79,"Male"
"regLineMale",28.4533055797223,28.6683764201826,28.5608409999524,80,"Male"
"regLineMale",28.5373868212541,28.4492333680736,28.4933100946638,81,"Male"
"regLineMale",28.6214680627859,28.2300903159645,28.4257791893752,82,"Male"
"regLineMale",28.7055493043177,28.0109472638555,28.3582482840866,83,"Male"
"regLineMale",28.7896305458495,27.7918042117465,28.290717378798,84,"Male"
"regLineMale",28.8737117873813,27.5726611596375,28.2231864735094,85,"Male"
"regLineMale",28.9577930289132,27.3535181075285,28.1556555682208,86,"Male"
"regLineMale",29.041874270445,27.1343750554194,28.0881246629322,87,"Male"
"regLineMale",29.1259555119768,26.9152320033104,28.0205937576436,88,"Male"
"regLineFemale",23.2292631388251,49.695405373517,36.462334256171,22,"Female"
"regLineFemale",23.366294953502,49.3797751024257,36.3730350279638,23,"Female"
"regLineFemale",23.5033267681788,49.0641448313344,36.2837357997565,24,"Female"
"regLineFemale",23.6403585828556,48.748514560243,36.1944365715493,25,"Female"
"regLineFemale",23.7773903975325,48.4328842891517,36.1051373433421,26,"Female"
"regLineFemale",23.9144222122093,48.1172540180604,36.0158381151348,27,"Female"
"regLineFemale",24.0514540268861,47.801623746969,35.9265388869276,28,"Female"
"regLineFemale",24.188485841563,47.4859934758777,35.8372396587203,29,"Female"
"regLineFemale",24.3255176562398,47.1703632047864,35.7479404305131,30,"Female"
"regLineFemale",24.4625494709167,46.854732933695,35.6586412023058,31,"Female"
"regLineFemale",24.5995812855935,46.5391026626037,35.5693419740986,32,"Female"
"regLineFemale",24.7366131002703,46.2234723915124,35.4800427458913,33,"Female"
"regLineFemale",24.8736449149472,45.907842120421,35.3907435176841,34,"Female"
"regLineFemale",25.010676729624,45.5922118493297,35.3014442894768,35,"Female"
"regLineFemale",25.1477085443008,45.2765815782384,35.2121450612696,36,"Female"
"regLineFemale",25.2847403589777,44.960951307147,35.1228458330623,37,"Female"
"regLineFemale",25.4217721736545,44.6453210360557,35.0335466048551,38,"Female"
"regLineFemale",25.5588039883313,44.3296907649644,34.9442473766478,39,"Female"
"regLineFemale",25.6958358030082,44.014060493873,34.8549481484406,40,"Female"
"regLineFemale",25.832867617685,43.6984302227817,34.7656489202333,41,"Female"
"regLineFemale",25.9698994323619,43.3827999516904,34.6763496920261,42,"Female"
"regLineFemale",26.1069312470387,43.067169680599,34.5870504638188,43,"Female"
"regLineFemale",26.2439630617155,42.7515394095077,34.4977512356116,44,"Female"
"regLineFemale",26.3809948763924,42.4359091384164,34.4084520074043,45,"Female"
"regLineFemale",26.5180266910692,42.120278867325,34.3191527791971,46,"Female"
"regLineFemale",26.655058505746,41.8046485962337,34.2298535509899,47,"Female"
"regLineFemale",26.7920903204229,41.4890183251424,34.1405543227826,48,"Female"
"regLineFemale",26.9291221350997,41.173388054051,34.0512550945754,49,"Female"
"regLineFemale",27.0661539497766,40.8577577829597,33.9619558663681,50,"Female"
"regLineFemale",27.2031857644534,40.5421275118684,33.8726566381609,51,"Female"
"regLineFemale",27.3402175791302,40.2264972407771,33.7833574099536,52,"Female"
"regLineFemale",27.4772493938071,39.9108669696857,33.6940581817464,53,"Female"
"regLineFemale",27.6142812084839,39.5952366985944,33.6047589535391,54,"Female"
"regLineFemale",27.7513130231607,39.2796064275031,33.5154597253319,55,"Female"
"regLineFemale",27.8883448378376,38.9639761564117,33.4261604971246,56,"Female"
"regLineFemale",28.0253766525144,38.6483458853204,33.3368612689174,57,"Female"
"regLineFemale",28.1624084671912,38.3327156142291,33.2475620407101,58,"Female"
"regLineFemale",28.2994402818681,38.0170853431377,33.1582628125029,59,"Female"
"regLineFemale",28.4364720965449,37.7014550720464,33.0689635842956,60,"Female"
"regLineFemale",28.5735039112218,37.385824800955,32.9796643560884,61,"Female"
"regLineFemale",28.7105357258986,37.0701945298637,32.8903651278811,62,"Female"
"regLineFemale",28.8475675405754,36.7545642587724,32.8010658996739,63,"Female"
"regLineFemale",28.9845993552523,36.4389339876811,32.7117666714666,64,"Female"
"regLineFemale",29.1216311699291,36.1233037165897,32.6224674432594,65,"Female"
"regLineFemale",29.2586629846059,35.8076734454984,32.5331682150521,66,"Female"
"regLineFemale",29.3956947992828,35.4920431744071,32.4438689868449,67,"Female"
"regLineFemale",29.5327266139596,35.1764129033157,32.3545697586376,68,"Female"
"regLineFemale",29.6697584286364,34.8607826322244,32.2652705304304,69,"Female"
"regLineFemale",29.8067902433133,34.5451523611331,32.1759713022231,70,"Female"
"regLineFemale",29.9438220579901,34.2295220900417,32.0866720740159,71,"Female"
"regLineFemale",30.080853872667,33.9138918189504,31.9973728458087,72,"Female"
"regLineFemale",30.2178856873438,33.5982615478591,31.9080736176014,73,"Female"
"regLineFemale",30.3549175020206,33.2826312767677,31.8187743893942,74,"Female"
"regLineFemale",30.4919493166975,32.9670010056764,31.7294751611869,75,"Female"
"regLineFemale",30.6289811313743,32.6513707345851,31.6401759329797,76,"Female"
"regLineFemale",30.7660129460511,32.3357404634937,31.5508767047724,77,"Female"
"regLineFemale",30.903044760728,32.0201101924024,31.4615774765652,78,"Female"
"regLineFemale",31.0400765754048,31.7044799213111,31.3722782483579,79,"Female"
"regLineFemale",31.1771083900817,31.3888496502197,31.2829790201507,80,"Female"
"regLineFemale",31.3141402047585,31.0732193791284,31.1936797919434,81,"Female"
"regLineFemale",31.4511720194353,30.7575891080371,31.1043805637362,82,"Female"
"regLineFemale",31.5882038341122,30.4419588369457,31.0150813355289,83,"Female"
"regLineFemale",31.725235648789,30.1263285658544,30.9257821073217,84,"Female"
"regLineFemale",31.8622674634658,29.8106982947631,30.8364828791144,85,"Female"
"regLineFemale",31.9992992781427,29.4950680236717,30.7471836509072,86,"Female"
"regLineFemale",32.1363310928195,29.1794377525804,30.6578844226999,87,"Female"
"regLineFemale",32.2733629074963,28.8638074814891,30.5685851944927,88,"Female"
