"name","political","social","overall","age","gender"
"MEP",94.71,96.14,95.425,48,"Male"
"MEP",92.35,97.33,94.84,58,"Male"
"MEP",88.24,97.1,92.67,35,"Male"
"MEP",87.06,97.78,92.42,44,"Male"
"MEP",90,94.15,92.075,42,"Female"
"MEP",82.35,98.52,90.435,35,"Female"
"MEP",77.65,97.22,87.435,49,"Female"
"MEP",91.18,83.07,87.125,54,"Female"
"MEP",78.24,92.44,85.34,58,"Female"
"MEP",72.35,98.07,85.21,66,"Female"
"MEP",77.06,88.98,83.02,69,"Female"
"MEP",74.71,88.52,81.615,35,"Male"
"MEP",84.71,78.18,81.445,60,"Male"
"MEP",65.88,96.36,81.12,52,"Female"
"MEP",100,60.74,80.37,61,"Female"
"MEP",60.59,98.64,79.615,41,"Female"
"MEP",69.41,89.49,79.45,65,"Male"
"MEP",72.94,83.81,78.375,58,"Female"
"MEP",60,92.1,76.05,38,"Female"
"MEP",61.18,89.32,75.25,62,"Male"
"MEP",92.94,56.36,74.65,56,"Female"
"MEP",59.41,87.16,73.285,62,"Female"
"MEP",63.53,83.01,73.27,36,"Male"
"MEP",52.94,92.39,72.665,32,"Female"
"MEP",50.59,94.49,72.54,31,"Female"
"MEP",52.94,90.68,71.81,54,"Female"
"MEP",70.59,72.9,71.745,39,"Male"
"MEP",68.82,73.69,71.255,46,"Male"
"MEP",51.18,91.02,71.1,67,"Female"
"MEP",51.76,89.77,70.765,49,"Male"
"MEP",48.24,93.07,70.655,49,"Female"
"MEP",42.35,98.92,70.635,53,"Female"
"MEP",52.35,87.73,70.04,69,"Male"
"MEP",57.06,82.1,69.58,59,"Female"
"MEP",42.65,96.36,69.505,41,"Male"
"MEP",57.65,80.4,69.025,46,"Female"
"MEP",40.59,97.39,68.99,54,"Male"
"MEP",59.41,78.3,68.855,68,"Male"
"MEP",37.65,100,68.825,44,"Male"
"MEP",54.71,82.61,68.66,40,"Male"
"MEP",47.65,89.32,68.485,68,"Male"
"MEP",60,75.8,67.9,45,"Male"
"MEP",60,75.4,67.7,47,"Male"
"MEP",41.76,93.24,67.5,32,"Female"
"MEP",50.59,83.98,67.285,65,"Male"
"MEP",53.53,80.74,67.135,53,"Male"
"MEP",39.41,94.72,67.065,41,"Male"
"MEP",74.12,60,67.06,37,"Male"
"MEP",45.88,87.84,66.86,47,"Female"
"MEP",58.82,74.49,66.655,47,"Female"
"MEP",45.88,87.33,66.605,49,"Female"
"MEP",42.35,90.45,66.4,48,"Male"
"MEP",47.06,83.81,65.435,40,"Male"
"MEP",56.47,73.69,65.08,68,"Female"
"MEP",47.06,82.33,64.695,63,"Female"
"MEP",31.76,97.33,64.545,51,"Male"
"MEP",52.35,76.65,64.5,38,"Male"
"MEP",41.76,86.7,64.23,36,"Female"
"MEP",52.35,75.85,64.1,49,"Male"
"MEP",35.29,92.27,63.78,54,"Male"
"MEP",36.47,91.02,63.745,35,"Male"
"MEP",70.59,56.76,63.675,71,"Female"
"MEP",40.59,86.36,63.475,46,"Male"
"MEP",52.94,73.3,63.12,39,"Male"
"MEP",58.82,67.33,63.075,31,"Male"
"MEP",84.12,41.99,63.055,58,"Male"
"MEP",38.82,87.1,62.96,71,"Female"
"MEP",51.76,73.64,62.7,51,"Female"
"MEP",58.24,66.7,62.47,62,"Female"
"MEP",41.18,83.24,62.21,58,"Male"
"MEP",45.88,78.24,62.06,45,"Male"
"MEP",45.29,78.75,62.02,49,"Female"
"MEP",55.88,68.13,62.005,37,"Male"
"MEP",35.29,88.69,61.99,31,"Male"
"MEP",53.82,68.81,61.315,45,"Male"
"MEP",58.24,64.38,61.31,59,"Male"
"MEP",50.59,71.99,61.29,73,"Female"
"MEP",42.35,79.83,61.09,47,"Female"
"MEP",71.18,50.34,60.76,55,"Female"
"MEP",51.18,70.17,60.675,32,"Male"
"MEP",44.85,76.19,60.52,34,"Female"
"MEP",42.35,78.01,60.18,40,"Male"
"MEP",44.71,75.4,60.055,35,"Female"
"MEP",57.06,62.84,59.95,42,"Female"
"MEP",42.35,76.76,59.555,67,"Female"
"MEP",40.59,77.9,59.245,58,"Male"
"MEP",43.53,74.94,59.235,52,"Male"
"MEP",44.12,74.09,59.105,75,"Male"
"MEP",58.82,59.38,59.1,56,"Male"
"MEP",38.82,79.26,59.04,53,"Male"
"MEP",49.41,68.3,58.855,52,"Male"
"MEP",47.06,70.57,58.815,81,"Male"
"MEP",51.18,66.31,58.745,49,"Female"
"MEP",47.06,70.4,58.73,35,"Male"
"MEP",24.12,93.13,58.625,68,"Male"
"MEP",58.82,58.24,58.53,56,"Male"
"MEP",45.88,71.14,58.51,63,"Male"
"MEP",54.12,62.84,58.48,69,"Female"
"MEP",54.12,62.78,58.45,48,"Male"
"MEP",32.94,83.69,58.315,68,"Female"
"MEP",28.82,87.61,58.215,57,"Male"
"MEP",40,76.31,58.155,57,"Female"
"MEP",50,66.31,58.155,57,"Male"
"MEP",51.18,64.77,57.975,45,"Female"
"MEP",47.06,68.47,57.765,69,"Male"
"MEP",43.53,71.88,57.705,65,"Female"
"MEP",39.41,75.85,57.63,34,"Female"
"MEP",40.59,74.66,57.625,50,"Female"
"MEP",25.29,89.77,57.53,46,"Male"
"MEP",35.29,79.32,57.305,69,"Male"
"MEP",56.47,58.13,57.3,61,"Male"
"MEP",37.65,76.36,57.005,73,"Male"
"MEP",44.12,69.83,56.975,36,"Male"
"MEP",38.82,74.77,56.795,54,"Male"
"MEP",20.59,92.61,56.6,58,"Male"
"MEP",61.62,51.53,56.575,68,"Male"
"MEP",42.35,70.34,56.345,57,"Female"
"MEP",38.82,73.75,56.285,45,"Female"
"MEP",40.15,72.39,56.27,60,"Female"
"MEP",47.06,64.43,55.745,47,"Male"
"MEP",53.53,57.95,55.74,55,"Male"
"MEP",35.29,76.08,55.685,31,"Female"
"MEP",34.71,76.65,55.68,39,"Male"
"MEP",62.94,47.95,55.445,57,"Female"
"MEP",33.53,77.22,55.375,45,"Male"
"MEP",35.88,74.66,55.27,32,"Female"
"MEP",21.18,88.81,54.995,35,"Male"
"MEP",31.76,77.9,54.83,34,"Male"
"MEP",42.35,67.22,54.785,64,"Female"
"MEP",60.59,48.92,54.755,65,"Female"
"MEP",32.94,76.25,54.595,55,"Male"
"MEP",37.06,71.48,54.27,58,"Female"
"MEP",20.59,87.73,54.16,55,"Male"
"MEP",41.76,66.53,54.145,45,"Male"
"MEP",26.47,81.76,54.115,51,"Female"
"MEP",45.29,61.93,53.61,42,"Male"
"MEP",71.18,35.45,53.315,58,"Female"
"MEP",27.06,78.47,52.765,33,"Male"
"MEP",15.88,89.49,52.685,70,"Male"
"MEP",55.88,49.15,52.515,66,"Female"
"MEP",42.35,62.27,52.31,66,"Male"
"MEP",65.29,39.32,52.305,36,"Male"
"MEP",48.82,55.4,52.11,59,"Female"
"MEP",24.71,79.38,52.045,37,"Male"
"MEP",64.12,39.32,51.72,67,"Female"
"MEP",24.71,78.58,51.645,23,"Female"
"MEP",45.88,57.05,51.465,51,"Male"
"MEP",47.06,55.8,51.43,51,"Female"
"MEP",32.35,70.4,51.375,34,"Female"
"MEP",38.82,63.35,51.085,62,"Female"
"MEP",39.41,62.27,50.84,60,"Female"
"MEP",35.29,66.36,50.825,51,"Male"
"MEP",42.35,59.26,50.805,54,"Male"
"MEP",35.29,65.68,50.485,50,"Male"
"MEP",35.29,65.68,50.485,45,"Male"
"MEP",42.35,58.52,50.435,45,"Female"
"MEP",42.35,58.41,50.38,45,"Male"
"MEP",55.29,45.11,50.2,45,"Female"
"MEP",22.35,77.9,50.125,49,"Male"
"MEP",25.88,74.09,49.985,51,"Female"
"MEP",35.29,64.55,49.92,30,"Female"
"MEP",26.47,73.35,49.91,41,"Male"
"MEP",24.12,75.06,49.59,28,"Female"
"MEP",37.06,62.1,49.58,28,"Female"
"MEP",13.53,85.17,49.35,63,"Male"
"MEP",29.41,69.26,49.335,47,"Female"
"MEP",48.24,50.17,49.205,42,"Male"
"MEP",37.65,60.68,49.165,38,"Female"
"MEP",58.82,39.32,49.07,65,"Male"
"MEP",24.71,73.3,49.005,35,"Male"
"MEP",39.41,58.58,48.995,40,"Female"
"MEP",21.18,76.59,48.885,46,"Male"
"MEP",40.59,57.16,48.875,32,"Female"
"MEP",50.59,47.05,48.82,65,"Male"
"MEP",88.24,9.03,48.635,43,"Male"
"MEP",43.53,53.64,48.585,45,"Female"
"MEP",42.35,54.72,48.535,28,"Female"
"MEP",52.35,44.66,48.505,56,"Male"
"MEP",52.94,44.03,48.485,46,"Female"
"MEP",51.18,45.51,48.345,60,"Male"
"MEP",24.71,71.7,48.205,53,"Female"
"MEP",43.53,52.78,48.155,56,"Male"
"MEP",48.24,47.9,48.07,57,"Female"
"MEP",26.47,69.38,47.925,45,"Female"
"MEP",35.29,60.45,47.87,48,"Female"
"MEP",37.65,57.73,47.69,58,"Female"
"MEP",48.24,47.05,47.645,62,"Female"
"MEP",51.18,43.86,47.52,53,"Male"
"MEP",48.82,45.97,47.395,34,"Female"
"MEP",47.06,47.5,47.28,48,"Female"
"MEP",26.47,68.07,47.27,42,"Male"
"MEP",21.18,73.35,47.265,42,"Female"
"MEP",33.53,60.23,46.88,49,"Male"
"MEP",55.29,38.3,46.795,55,"Male"
"MEP",27.06,66.48,46.77,46,"Female"
"MEP",36.47,56.53,46.5,64,"Male"
"MEP",51.76,41.19,46.475,54,"Male"
"MEP",22.94,69.83,46.385,39,"Male"
"MEP",45.88,46.65,46.265,52,"Female"
"MEP",38.24,53.01,45.625,73,"Male"
"MEP",58.24,32.5,45.37,55,"Male"
"MEP",42.35,48.18,45.265,33,"Male"
"MEP",33.53,56.99,45.26,42,"Male"
"MEP",29.41,60.97,45.19,45,"Female"
"MEP",51.76,38.41,45.085,57,"Male"
"MEP",49.41,40.74,45.075,46,"Female"
"MEP",24.71,65.28,44.995,44,"Female"
"MEP",26.47,63.35,44.91,66,"Male"
"MEP",54.12,35.63,44.875,70,"Male"
"MEP",35.88,53.86,44.87,63,"Male"
"MEP",32.94,56.36,44.65,47,"Male"
"MEP",40,49.2,44.6,60,"Female"
"MEP",31.76,56.99,44.375,42,"Female"
"MEP",47.06,41.08,44.07,42,"Male"
"MEP",27.06,60.74,43.9,53,"Female"
"MEP",42.35,45.28,43.815,34,"Female"
"MEP",45,42.1,43.55,58,"Female"
"MEP",42.35,44.49,43.42,54,"Female"
"MEP",17.06,69.72,43.39,52,"Female"
"MEP",59.41,27.1,43.255,48,"Male"
"MEP",40.59,45.85,43.22,54,"Female"
"MEP",50,36.36,43.18,48,"Female"
"MEP",49.41,36.93,43.17,58,"Male"
"MEP",51.18,35,43.09,39,"Male"
"MEP",42.35,43.81,43.08,43,"Male"
"MEP",46.47,39.49,42.98,33,"Male"
"MEP",48.24,37.56,42.9,77,"Male"
"MEP",38.24,47.16,42.7,32,"Female"
"MEP",26.47,58.92,42.695,53,"Female"
"MEP",36.47,48.92,42.695,36,"Male"
"MEP",34.12,51.25,42.685,56,"Male"
"MEP",28.24,57.1,42.67,42,"Male"
"MEP",23.53,61.7,42.615,40,"Male"
"MEP",31.76,53.41,42.585,54,"Male"
"MEP",37.06,47.73,42.395,53,"Male"
"MEP",37.06,47.5,42.28,50,"Male"
"MEP",51.18,33.24,42.21,43,"Male"
"MEP",31.76,52.5,42.13,54,"Male"
"MEP",47.06,37.05,42.055,51,"Male"
"MEP",34.71,49.38,42.045,54,"Female"
"MEP",50,34.09,42.045,60,"Male"
"MEP",35.29,48.47,41.88,52,"Male"
"MEP",20.59,62.84,41.715,35,"Male"
"MEP",54.71,28.64,41.675,56,"Female"
"MEP",12.35,70.97,41.66,41,"Female"
"MEP",47.06,36.14,41.6,50,"Male"
"MEP",28.24,54.77,41.505,51,"Female"
"MEP",44.12,38.52,41.32,46,"Male"
"MEP",21.18,61.42,41.3,45,"Male"
"MEP",29.41,53.13,41.27,37,"Female"
"MEP",41.18,41.31,41.245,41,"Female"
"MEP",42.35,40.11,41.23,55,"Female"
"MEP",40.59,41.76,41.175,49,"Male"
"MEP",42.35,39.89,41.12,62,"Female"
"MEP",38.82,43.35,41.085,37,"Male"
"MEP",12.35,69.72,41.035,58,"Male"
"MEP",17.65,63.98,40.815,73,"Male"
"MEP",35.29,46.02,40.655,64,"Female"
"MEP",43.53,37.73,40.63,31,"Female"
"MEP",81.18,0,40.59,55,"Female"
"MEP",29.41,51.7,40.555,52,"Male"
"MEP",40.59,40.45,40.52,61,"Male"
"MEP",42.35,37.9,40.125,44,"Female"
"MEP",45.29,34.94,40.115,68,"Female"
"MEP",25.88,54.09,39.985,41,"Male"
"MEP",37.06,42.78,39.92,45,"Female"
"MEP",55.88,23.52,39.7,56,"Male"
"MEP",15.88,63.35,39.615,66,"Male"
"MEP",28.24,50.85,39.545,45,"Male"
"MEP",40.59,38.3,39.445,46,"Female"
"MEP",39.41,39.38,39.395,42,"Female"
"MEP",45.88,32.61,39.245,59,"Male"
"MEP",38.82,39.6,39.21,58,"Male"
"MEP",38.24,39.83,39.035,37,"Male"
"MEP",30,48.01,39.005,55,"Male"
"MEP",28.82,48.98,38.9,36,"Male"
"MEP",49.41,28.35,38.88,75,"Male"
"MEP",42.35,35.34,38.845,58,"Male"
"MEP",13.53,64.15,38.84,55,"Male"
"MEP",34.12,43.18,38.65,76,"Female"
"MEP",27.65,49.55,38.6,48,"Male"
"MEP",42.35,34.72,38.535,58,"Female"
"MEP",31.18,45.4,38.29,85,"Male"
"MEP",15.88,60.45,38.165,39,"Female"
"MEP",38.24,38.01,38.125,55,"Female"
"MEP",31.76,44.38,38.07,45,"Male"
"MEP",56.47,19.6,38.035,56,"Male"
"MEP",28.24,47.73,37.985,40,"Female"
"MEP",40.59,35.11,37.85,48,"Male"
"MEP",37.06,38.24,37.65,55,"Male"
"MEP",8.82,66.42,37.62,57,"Female"
"MEP",42.35,32.78,37.565,48,"Female"
"MEP",22.94,52.1,37.52,43,"Male"
"MEP",24.71,50.11,37.41,45,"Female"
"MEP",35.29,39.43,37.36,43,"Male"
"MEP",74.71,0,37.355,61,"Male"
"MEP",35.29,39.38,37.335,49,"Female"
"MEP",40.59,34.03,37.31,60,"Female"
"MEP",56.47,18.07,37.27,61,"Male"
"MEP",24.71,49.72,37.215,45,"Female"
"MEP",37.65,36.76,37.205,42,"Male"
"MEP",29.41,44.89,37.15,53,"Female"
"MEP",42.35,31.93,37.14,32,"Female"
"MEP",45.29,28.98,37.135,58,"Male"
"MEP",74.26,0,37.13,47,"Male"
"MEP",42.35,31.65,37,52,"Female"
"MEP",46.91,27.05,36.98,42,"Male"
"MEP",17.65,56.25,36.95,54,"Male"
"MEP",33.53,40,36.765,47,"Female"
"MEP",24.71,48.75,36.73,54,"Female"
"MEP",42.35,31.08,36.715,43,"Male"
"MEP",15.88,57.44,36.66,26,"Male"
"MEP",31.76,41.36,36.56,59,"Female"
"MEP",25.88,47.05,36.465,45,"Male"
"MEP",33.53,39.03,36.28,49,"Male"
"MEP",34.71,37.67,36.19,41,"Male"
"MEP",17.65,54.72,36.185,42,"Male"
"MEP",47.06,25.11,36.085,48,"Female"
"MEP",51.18,20.97,36.075,49,"Female"
"MEP",42.94,28.81,35.875,36,"Male"
"MEP",15.88,55.8,35.84,38,"Female"
"MEP",20.59,50.91,35.75,56,"Male"
"MEP",28.24,43.24,35.74,65,"Female"
"MEP",56.47,14.89,35.68,69,"Male"
"MEP",33.53,37.78,35.655,45,"Female"
"MEP",49.41,21.82,35.615,63,"Male"
"MEP",42.35,28.86,35.605,39,"Male"
"MEP",26.47,44.66,35.565,65,"Male"
