"name","political","social","overall","age","gender"
"MEP",6.79,38.68,22.735,51,"Female"
"MEP",6.79,35.04,20.915,55,"Male"
"MEP",6.79,19.66,13.225,65,"Male"
"MEP",6.79,18.04,12.415,49,"Male"
"MEP",6.79,12.2,9.495,42,"Male"
"MEP",6.79,6.2,6.495,31,"Male"
"MEP",6.79,0,3.395,55,"Male"
"MEP",6.79,0,3.395,42,"Female"
"MEP",6.79,0,3.395,32,"Male"
"MEP",6.79,0,3.395,59,"Male"
"MEP",6.79,0,3.395,68,"Male"
"MEP",6.79,0,3.395,69,"Male"
"MEP",6.79,0,3.395,65,"Male"
"MEP",6.79,0,3.395,57,"Male"
"MEP",6.79,0,3.395,66,"Male"
"MEP",6.79,0,3.395,54,"Male"
"MEP",6.33,27.18,16.755,64,"Male"
"MEP",5.43,92.31,48.87,73,"Male"
"MEP",5.43,85.41,45.42,63,"Male"
"MEP",5.43,84.4,44.915,26,"Male"
"MEP",5.43,70.88,38.155,68,"Male"
"MEP",5.43,32.29,18.86,48,"Female"
"MEP",5.43,26.84,16.135,35,"Female"
"MEP",5.43,0,2.715,30,"Male"
"MEP",4.98,15.23,10.105,28,"Male"
"MEP",4.07,43.28,23.675,64,"Female"
"MEP",4.07,32.4,18.235,44,"Male"
"MEP",4.7,2.33,3.515,38,"Male"
"MEP",4.7,0,2.35,36,"Male"
"MEP",2.71,0,1.355,51,"Male"
"MEP",1.36,66.56,33.96,65,"Male"
"MEP",1.36,6.7,4.03,38,"Male"
"MEP",0,66.62,33.31,59,"Male"
"MEP",0,46.37,23.185,65,"Male"
"MEP",0,32.85,16.425,53,"Female"
"MEP",0,23.87,11.935,36,"Male"
"MEP",0,14.17,7.085,46,"Female"
"MEP",0,0,0,49,"Male"
"MEP",0,0,0,42,"Male"
"regLineMale",23.2891540096238,37.7441274597115,30.5166407346676,22,"Male"
"regLineMale",23.2912557080386,37.6011048927145,30.4461803003765,23,"Male"
"regLineMale",23.2933574064534,37.4580823257175,30.3757198660853,24,"Male"
"regLineMale",23.2954591048681,37.3150597587206,30.3052594317942,25,"Male"
"regLineMale",23.2975608032829,37.1720371917236,30.2347989975031,26,"Male"
"regLineMale",23.2996625016976,37.0290146247266,30.164338563212,27,"Male"
"regLineMale",23.3017642001124,36.8859920577296,30.0938781289209,28,"Male"
"regLineMale",23.3038658985271,36.7429694907326,30.0234176946298,29,"Male"
"regLineMale",23.3059675969419,36.5999469237357,29.9529572603387,30,"Male"
"regLineMale",23.3080692953567,36.4569243567387,29.8824968260476,31,"Male"
"regLineMale",23.3101709937714,36.3139017897417,29.8120363917565,32,"Male"
"regLineMale",23.3122726921862,36.1708792227447,29.7415759574653,33,"Male"
"regLineMale",23.3143743906009,36.0278566557477,29.6711155231742,34,"Male"
"regLineMale",23.3164760890157,35.8848340887508,29.6006550888831,35,"Male"
"regLineMale",23.3185777874304,35.7418115217538,29.530194654592,36,"Male"
"regLineMale",23.3206794858452,35.5987889547568,29.4597342203009,37,"Male"
"regLineMale",23.32278118426,35.4557663877598,29.3892737860098,38,"Male"
"regLineMale",23.3248828826747,35.3127438207628,29.3188133517187,39,"Male"
"regLineMale",23.3269845810895,35.1697212537659,29.2483529174276,40,"Male"
"regLineMale",23.3290862795042,35.0266986867689,29.1778924831365,41,"Male"
"regLineMale",23.331187977919,34.8836761197719,29.1074320488453,42,"Male"
"regLineMale",23.3332896763337,34.7406535527749,29.0369716145542,43,"Male"
"regLineMale",23.3353913747485,34.597630985778,28.9665111802631,44,"Male"
"regLineMale",23.3374930731632,34.454608418781,28.896050745972,45,"Male"
"regLineMale",23.339594771578,34.311585851784,28.8255903116809,46,"Male"
"regLineMale",23.3416964699928,34.168563284787,28.7551298773898,47,"Male"
"regLineMale",23.3437981684075,34.02554071779,28.6846694430987,48,"Male"
"regLineMale",23.3458998668223,33.8825181507931,28.6142090088076,49,"Male"
"regLineMale",23.348001565237,33.7394955837961,28.5437485745165,50,"Male"
"regLineMale",23.3501032636518,33.5964730167991,28.4732881402253,51,"Male"
"regLineMale",23.3522049620665,33.4534504498021,28.4028277059342,52,"Male"
"regLineMale",23.3543066604813,33.3104278828051,28.3323672716431,53,"Male"
"regLineMale",23.3564083588961,33.1674053158082,28.261906837352,54,"Male"
"regLineMale",23.3585100573108,33.0243827488112,28.1914464030609,55,"Male"
"regLineMale",23.3606117557256,32.8813601818142,28.1209859687698,56,"Male"
"regLineMale",23.3627134541403,32.7383376148172,28.0505255344787,57,"Male"
"regLineMale",23.3648151525551,32.5953150478203,27.9800651001876,58,"Male"
"regLineMale",23.3669168509698,32.4522924808233,27.9096046658965,59,"Male"
"regLineMale",23.3690185493846,32.3092699138263,27.8391442316053,60,"Male"
"regLineMale",23.3711202477994,32.1662473468293,27.7686837973142,61,"Male"
"regLineMale",23.3732219462141,32.0232247798323,27.6982233630231,62,"Male"
"regLineMale",23.3753236446289,31.8802022128354,27.627762928732,63,"Male"
"regLineMale",23.3774253430436,31.7371796458384,27.5573024944409,64,"Male"
"regLineMale",23.3795270414584,31.5941570788414,27.4868420601498,65,"Male"
"regLineMale",23.3816287398731,31.4511345118444,27.4163816258587,66,"Male"
"regLineMale",23.3837304382879,31.3081119448474,27.3459211915676,67,"Male"
"regLineMale",23.3858321367026,31.1650893778505,27.2754607572765,68,"Male"
"regLineMale",23.3879338351174,31.0220668108535,27.2050003229853,69,"Male"
"regLineMale",23.3900355335322,30.8790442438565,27.1345398886942,70,"Male"
"regLineMale",23.3921372319469,30.7360216768595,27.0640794544031,71,"Male"
"regLineMale",23.3942389303617,30.5929991098625,26.993619020112,72,"Male"
"regLineMale",23.3963406287764,30.4499765428656,26.9231585858209,73,"Male"
"regLineMale",23.3984423271912,30.3069539758686,26.8526981515298,74,"Male"
"regLineMale",23.4005440256059,30.1639314088716,26.7822377172387,75,"Male"
"regLineMale",23.4026457240207,30.0209088418746,26.7117772829476,76,"Male"
"regLineMale",23.4047474224355,29.8778862748777,26.6413168486565,77,"Male"
"regLineMale",23.4068491208502,29.7348637078807,26.5708564143654,78,"Male"
"regLineMale",23.408950819265,29.5918411408837,26.5003959800742,79,"Male"
"regLineMale",23.4110525176797,29.4488185738867,26.4299355457831,80,"Male"
"regLineMale",23.4131542160945,29.3057960068897,26.359475111492,81,"Male"
"regLineMale",23.4152559145092,29.1627734398928,26.2890146772009,82,"Male"
"regLineMale",23.417357612924,29.0197508728958,26.2185542429098,83,"Male"
"regLineMale",23.4194593113388,28.8767283058988,26.1480938086187,84,"Male"
"regLineMale",23.4215610097535,28.7337057389018,26.0776333743276,85,"Male"
"regLineMale",23.4236627081683,28.5906831719048,26.0071729400365,86,"Male"
"regLineMale",23.425764406583,28.4476606049079,25.9367125057454,87,"Male"
"regLineMale",23.4278661049978,28.3046380379109,25.8662520714542,88,"Male"
"regLineFemale",22.8213869694069,44.7835361811239,33.8024615752654,22,"Female"
"regLineFemale",22.9461918937373,44.6248273883072,33.7855096410223,23,"Female"
"regLineFemale",23.0709968180677,44.4661185954905,33.7685577067791,24,"Female"
"regLineFemale",23.1958017423981,44.3074098026737,33.7516057725359,25,"Female"
"regLineFemale",23.3206066667285,44.148701009857,33.7346538382928,26,"Female"
"regLineFemale",23.4454115910589,43.9899922170403,33.7177019040496,27,"Female"
"regLineFemale",23.5702165153893,43.8312834242236,33.7007499698064,28,"Female"
"regLineFemale",23.6950214397197,43.6725746314068,33.6837980355633,29,"Female"
"regLineFemale",23.8198263640501,43.5138658385901,33.6668461013201,30,"Female"
"regLineFemale",23.9446312883805,43.3551570457734,33.649894167077,31,"Female"
"regLineFemale",24.0694362127109,43.1964482529566,33.6329422328338,32,"Female"
"regLineFemale",24.1942411370413,43.0377394601399,33.6159902985906,33,"Female"
"regLineFemale",24.3190460613717,42.8790306673232,33.5990383643475,34,"Female"
"regLineFemale",24.4438509857021,42.7203218745065,33.5820864301043,35,"Female"
"regLineFemale",24.5686559100326,42.5616130816897,33.5651344958611,36,"Female"
"regLineFemale",24.693460834363,42.402904288873,33.548182561618,37,"Female"
"regLineFemale",24.8182657586934,42.2441954960563,33.5312306273748,38,"Female"
"regLineFemale",24.9430706830238,42.0854867032395,33.5142786931316,39,"Female"
"regLineFemale",25.0678756073542,41.9267779104228,33.4973267588885,40,"Female"
"regLineFemale",25.1926805316846,41.7680691176061,33.4803748246453,41,"Female"
"regLineFemale",25.317485456015,41.6093603247893,33.4634228904021,42,"Female"
"regLineFemale",25.4422903803454,41.4506515319726,33.446470956159,43,"Female"
"regLineFemale",25.5670953046758,41.2919427391559,33.4295190219158,44,"Female"
"regLineFemale",25.6919002290062,41.1332339463392,33.4125670876727,45,"Female"
"regLineFemale",25.8167051533366,40.9745251535224,33.3956151534295,46,"Female"
"regLineFemale",25.941510077667,40.8158163607057,33.3786632191863,47,"Female"
"regLineFemale",26.0663150019974,40.657107567889,33.3617112849432,48,"Female"
"regLineFemale",26.1911199263278,40.4983987750722,33.3447593507,49,"Female"
"regLineFemale",26.3159248506582,40.3396899822555,33.3278074164568,50,"Female"
"regLineFemale",26.4407297749886,40.1809811894388,33.3108554822137,51,"Female"
"regLineFemale",26.565534699319,40.022272396622,33.2939035479705,52,"Female"
"regLineFemale",26.6903396236494,39.8635636038053,33.2769516137273,53,"Female"
"regLineFemale",26.8151445479798,39.7048548109886,33.2599996794842,54,"Female"
"regLineFemale",26.9399494723102,39.5461460181719,33.243047745241,55,"Female"
"regLineFemale",27.0647543966406,39.3874372253551,33.2260958109979,56,"Female"
"regLineFemale",27.189559320971,39.2287284325384,33.2091438767547,57,"Female"
"regLineFemale",27.3143642453014,39.0700196397217,33.1921919425115,58,"Female"
"regLineFemale",27.4391691696318,38.9113108469049,33.1752400082684,59,"Female"
"regLineFemale",27.5639740939622,38.7526020540882,33.1582880740252,60,"Female"
"regLineFemale",27.6887790182926,38.5938932612715,33.141336139782,61,"Female"
"regLineFemale",27.813583942623,38.4351844684548,33.1243842055389,62,"Female"
"regLineFemale",27.9383888669534,38.276475675638,33.1074322712957,63,"Female"
"regLineFemale",28.0631937912838,38.1177668828213,33.0904803370525,64,"Female"
"regLineFemale",28.1879987156142,37.9590580900046,33.0735284028094,65,"Female"
"regLineFemale",28.3128036399446,37.8003492971878,33.0565764685662,66,"Female"
"regLineFemale",28.437608564275,37.6416405043711,33.039624534323,67,"Female"
"regLineFemale",28.5624134886054,37.4829317115544,33.0226726000799,68,"Female"
"regLineFemale",28.6872184129358,37.3242229187376,33.0057206658367,69,"Female"
"regLineFemale",28.8120233372662,37.1655141259209,32.9887687315936,70,"Female"
"regLineFemale",28.9368282615966,37.0068053331042,32.9718167973504,71,"Female"
"regLineFemale",29.061633185927,36.8480965402875,32.9548648631072,72,"Female"
"regLineFemale",29.1864381102574,36.6893877474707,32.9379129288641,73,"Female"
"regLineFemale",29.3112430345878,36.530678954654,32.9209609946209,74,"Female"
"regLineFemale",29.4360479589182,36.3719701618373,32.9040090603777,75,"Female"
"regLineFemale",29.5608528832486,36.2132613690205,32.8870571261346,76,"Female"
"regLineFemale",29.6856578075791,36.0545525762038,32.8701051918914,77,"Female"
"regLineFemale",29.8104627319095,35.8958437833871,32.8531532576482,78,"Female"
"regLineFemale",29.9352676562399,35.7371349905704,32.8362013234051,79,"Female"
"regLineFemale",30.0600725805703,35.5784261977536,32.8192493891619,80,"Female"
"regLineFemale",30.1848775049007,35.4197174049369,32.8022974549188,81,"Female"
"regLineFemale",30.3096824292311,35.2610086121202,32.7853455206756,82,"Female"
"regLineFemale",30.4344873535615,35.1022998193034,32.7683935864324,83,"Female"
"regLineFemale",30.5592922778919,34.9435910264867,32.7514416521893,84,"Female"
"regLineFemale",30.6840972022223,34.78488223367,32.7344897179461,85,"Female"
"regLineFemale",30.8089021265527,34.6261734408532,32.7175377837029,86,"Female"
"regLineFemale",30.9337070508831,34.4674646480365,32.7005858494598,87,"Female"
"regLineFemale",31.0585119752135,34.3087558552198,32.6836339152166,88,"Female"
