"name","political","social","overall","age","gender"
"MEP",25.58,2.32,13.95,57,"Male"
"MEP",7.91,19.92,13.91,42,"Male"
"MEP",26.98,0.78,13.88,56,"Male"
"MEP",25.58,2.15,13.87,59,"Male"
"MEP",27.44,0,13.72,67,"Male"
"MEP",27.44,0,13.72,65,"Male"
"MEP",27.44,0,13.72,59,"Male"
"MEP",27.44,0,13.72,55,"Male"
"MEP",19.07,8.05,13.56,47,"Male"
"MEP",26.98,0,13.49,71,"Female"
"MEP",19.53,7.2,13.37,44,"Female"
"MEP",22.79,3.95,13.37,36,"Male"
"MEP",26.74,0,13.37,57,"Male"
"MEP",26.51,0,13.26,69,"Male"
"MEP",26.51,0,13.26,51,"Female"
"MEP",26.51,0,13.26,45,"Male"
"MEP",19.53,6.95,13.24,43,"Male"
"MEP",26.05,0,13.03,74,"Male"
"MEP",26.05,0,13.03,45,"Male"
"MEP",20.93,5.12,13.02,39,"Male"
"MEP",18.14,7.71,12.93,37,"Male"
"MEP",25.58,0.29,12.93,64,"Female"
"MEP",25.81,0,12.91,56,"Female"
"MEP",25.81,0,12.91,47,"Male"
"MEP",7.91,17.68,12.79,31,"Male"
"MEP",25.58,0,12.79,47,"Male"
"MEP",22.79,2.58,12.68,44,"Male"
"MEP",13.95,11.12,12.53,59,"Female"
"MEP",22.79,2.2,12.5,47,"Female"
"MEP",18.14,6.64,12.39,38,"Female"
"MEP",22.33,2.41,12.37,63,"Female"
"MEP",20.47,4.25,12.36,51,"Male"
"MEP",24.19,0,12.1,55,"Male"
"MEP",18.6,5.46,12.03,59,"Male"
"MEP",20.93,2.61,11.77,46,"Male"
"MEP",16.28,7.2,11.74,54,"Male"
"MEP",16.28,7.15,11.72,41,"Male"
"MEP",23.26,0,11.63,51,"Male"
"MEP",20.47,2.61,11.54,35,"Female"
"MEP",15.35,7.66,11.51,44,"Male"
"MEP",20,2.83,11.42,38,"Female"
"MEP",22.79,0,11.4,43,"Female"
"MEP",21.4,1.29,11.34,31,"Male"
"MEP",13.95,8.46,11.2,54,"Female"
"MEP",22.33,0,11.17,48,"Male"
"MEP",22.33,0,11.17,46,"Female"
"MEP",21.4,0.75,11.07,63,"Male"
"MEP",14.88,7.03,10.96,57,"Male"
"MEP",4.19,17.32,10.76,28,"Male"
"MEP",20.93,0.54,10.74,52,"Male"
"MEP",20,1.46,10.73,52,"Male"
"MEP",18.14,3.19,10.66,46,"Female"
"MEP",21.16,0,10.58,66,"Female"
"MEP",20.93,0.12,10.52,65,"Male"
"MEP",16.74,4.03,10.39,67,"Male"
"MEP",13.49,6.98,10.24,61,"Male"
"MEP",20.47,0,10.24,64,"Male"
"MEP",20.47,0,10.24,60,"Male"
"MEP",20.47,0,10.24,55,"Male"
"MEP",13.49,6.44,9.97,60,"Female"
"MEP",9.3,10.41,9.85,45,"Male"
"MEP",19.07,0,9.54,61,"Female"
"MEP",19.07,0,9.54,61,"Male"
"MEP",19.07,0,9.54,56,"Female"
"MEP",19.07,0,9.54,46,"Male"
"MEP",19.07,0,9.54,45,"Male"
"MEP",18.6,0,9.3,48,"Male"
"MEP",18.6,0,9.3,47,"Male"
"MEP",15.81,2.46,9.13,57,"Male"
"MEP",18.14,0,9.07,71,"Male"
"MEP",18.14,0,9.07,53,"Female"
"MEP",18.14,0,9.07,50,"Male"
"MEP",17.67,0,8.84,58,"Male"
"MEP",17.67,0,8.84,53,"Male"
"MEP",17.67,0,8.84,47,"Male"
"MEP",15.35,2.07,8.71,37,"Female"
"MEP",6.98,10,8.49,65,"Male"
"MEP",16.74,0,8.37,62,"Male"
"MEP",16.74,0,8.37,40,"Male"
"MEP",16.74,0,8.37,34,"Male"
"MEP",16.28,0,8.14,61,"Male"
"MEP",15.35,0.88,8.12,63,"Female"
"MEP",12.56,3.58,8.07,46,"Male"
"MEP",6.51,8.93,7.72,64,"Male"
"MEP",15.35,0,7.68,56,"Male"
"MEP",14.88,0.02,7.45,50,"Female"
"MEP",14.88,0,7.44,54,"Male"
"MEP",14.65,0,7.33,51,"Male"
"MEP",12.56,2.02,7.29,50,"Male"
"MEP",14.42,0,7.21,71,"Male"
"MEP",13.95,0,6.98,57,"Male"
"MEP",13.95,0,6.98,54,"Male"
"MEP",13.49,0,6.75,65,"Male"
"MEP",13.49,0,6.75,58,"Male"
"MEP",13.49,0,6.75,48,"Male"
"MEP",11.16,2.25,6.71,40,"Male"
"MEP",8.37,4.9,6.63,46,"Female"
"MEP",13.26,0,6.63,63,"Male"
"MEP",9.77,2.98,6.38,52,"Female"
"MEP",12.56,0,6.28,58,"Female"
"MEP",6.98,5.51,6.24,52,"Male"
"MEP",12.09,0,6.05,68,"Male"
"MEP",11.63,0,5.82,50,"Female"
"MEP",9.77,1.64,5.71,48,"Female"
"MEP",11.16,0,5.58,44,"Female"
"MEP",6.98,4.15,5.57,32,"Male"
"MEP",6.98,3.58,5.28,44,"Male"
"MEP",10.23,0,5.12,42,"Male"
"MEP",9.77,0,4.89,63,"Male"
"MEP",9.77,0,4.89,44,"Female"
"MEP",9.3,0,4.65,59,"Male"
"MEP",7.91,0,3.96,66,"Male"
"MEP",7.91,0,3.96,59,"Male"
"MEP",7.91,0,3.96,46,"Male"
"MEP",6.51,1.36,3.93,30,"Male"
"MEP",6.98,0,3.49,69,"Male"
"MEP",6.98,0,3.49,68,"Male"
"MEP",6.98,0,3.49,65,"Male"
"MEP",6.98,0,3.49,57,"Male"
"MEP",6.98,0,3.49,55,"Male"
"MEP",4.19,0,2.1,36,"Male"
"MEP",2.79,0,1.4,51,"Male"
"MEP",0,1,0.5,36,"Male"
"MEP",0.93,0,0.47,42,"Male"
"MEP",0,0,0,49,"Male"
"regLineMale",25.6951150303431,37.6343214479855,31.6650239818786,22,"Male"
"regLineMale",25.7384306097613,37.4910245156184,31.6150450693113,23,"Male"
"regLineMale",25.7817461891795,37.3477275832512,31.5650661567439,24,"Male"
"regLineMale",25.8250617685977,37.2044306508841,31.5150872441766,25,"Male"
"regLineMale",25.8683773480159,37.061133718517,31.4651083316093,26,"Male"
"regLineMale",25.9116929274341,36.9178367861499,31.4151294190419,27,"Male"
"regLineMale",25.9550085068524,36.7745398537828,31.3651505064746,28,"Male"
"regLineMale",25.9983240862706,36.6312429214156,31.3151715939072,29,"Male"
"regLineMale",26.0416396656888,36.4879459890485,31.2651926813399,30,"Male"
"regLineMale",26.084955245107,36.3446490566814,31.2152137687725,31,"Male"
"regLineMale",26.1282708245252,36.2013521243143,31.1652348562052,32,"Male"
"regLineMale",26.1715864039434,36.0580551919472,31.1152559436378,33,"Male"
"regLineMale",26.2149019833616,35.9147582595801,31.0652770310705,34,"Male"
"regLineMale",26.2582175627798,35.7714613272129,31.0152981185031,35,"Male"
"regLineMale",26.301533142198,35.6281643948458,30.9653192059358,36,"Male"
"regLineMale",26.3448487216162,35.4848674624787,30.9153402933684,37,"Male"
"regLineMale",26.3881643010344,35.3415705301116,30.8653613808011,38,"Male"
"regLineMale",26.4314798804526,35.1982735977445,30.8153824682337,39,"Male"
"regLineMale",26.4747954598708,35.0549766653773,30.7654035556664,40,"Male"
"regLineMale",26.518111039289,34.9116797330102,30.7154246430991,41,"Male"
"regLineMale",26.5614266187072,34.7683828006431,30.6654457305317,42,"Male"
"regLineMale",26.6047421981254,34.625085868276,30.6154668179644,43,"Male"
"regLineMale",26.6480577775436,34.4817889359089,30.565487905397,44,"Male"
"regLineMale",26.6913733569618,34.3384920035417,30.5155089928297,45,"Male"
"regLineMale",26.73468893638,34.1951950711746,30.4655300802623,46,"Male"
"regLineMale",26.7780045157982,34.0518981388075,30.415551167695,47,"Male"
"regLineMale",26.8213200952164,33.9086012064404,30.3655722551276,48,"Male"
"regLineMale",26.8646356746346,33.7653042740733,30.3155933425603,49,"Male"
"regLineMale",26.9079512540529,33.6220073417061,30.2656144299929,50,"Male"
"regLineMale",26.9512668334711,33.478710409339,30.2156355174256,51,"Male"
"regLineMale",26.9945824128893,33.3354134769719,30.1656566048582,52,"Male"
"regLineMale",27.0378979923075,33.1921165446048,30.1156776922909,53,"Male"
"regLineMale",27.0812135717257,33.0488196122377,30.0656987797235,54,"Male"
"regLineMale",27.1245291511439,32.9055226798705,30.0157198671562,55,"Male"
"regLineMale",27.1678447305621,32.7622257475034,29.9657409545889,56,"Male"
"regLineMale",27.2111603099803,32.6189288151363,29.9157620420215,57,"Male"
"regLineMale",27.2544758893985,32.4756318827692,29.8657831294542,58,"Male"
"regLineMale",27.2977914688167,32.3323349504021,29.8158042168868,59,"Male"
"regLineMale",27.3411070482349,32.1890380180349,29.7658253043195,60,"Male"
"regLineMale",27.3844226276531,32.0457410856678,29.7158463917521,61,"Male"
"regLineMale",27.4277382070713,31.9024441533007,29.6658674791848,62,"Male"
"regLineMale",27.4710537864895,31.7591472209336,29.6158885666174,63,"Male"
"regLineMale",27.5143693659077,31.6158502885665,29.5659096540501,64,"Male"
"regLineMale",27.5576849453259,31.4725533561993,29.5159307414827,65,"Male"
"regLineMale",27.6010005247441,31.3292564238322,29.4659518289154,66,"Male"
"regLineMale",27.6443161041623,31.1859594914651,29.415972916348,67,"Male"
"regLineMale",27.6876316835805,31.042662559098,29.3659940037807,68,"Male"
"regLineMale",27.7309472629987,30.8993656267309,29.3160150912133,69,"Male"
"regLineMale",27.7742628424169,30.7560686943637,29.266036178646,70,"Male"
"regLineMale",27.8175784218352,30.6127717619966,29.2160572660787,71,"Male"
"regLineMale",27.8608940012534,30.4694748296295,29.1660783535113,72,"Male"
"regLineMale",27.9042095806716,30.3261778972624,29.116099440944,73,"Male"
"regLineMale",27.9475251600898,30.1828809648953,29.0661205283766,74,"Male"
"regLineMale",27.990840739508,30.0395840325281,29.0161416158093,75,"Male"
"regLineMale",28.0341563189262,29.896287100161,28.9661627032419,76,"Male"
"regLineMale",28.0774718983444,29.7529901677939,28.9161837906746,77,"Male"
"regLineMale",28.1207874777626,29.6096932354268,28.8662048781072,78,"Male"
"regLineMale",28.1641030571808,29.4663963030597,28.8162259655399,79,"Male"
"regLineMale",28.207418636599,29.3230993706925,28.7662470529725,80,"Male"
"regLineMale",28.2507342160172,29.1798024383254,28.7162681404052,81,"Male"
"regLineMale",28.2940497954354,29.0365055059583,28.6662892278378,82,"Male"
"regLineMale",28.3373653748536,28.8932085735912,28.6163103152705,83,"Male"
"regLineMale",28.3806809542718,28.7499116412241,28.5663314027031,84,"Male"
"regLineMale",28.42399653369,28.6066147088569,28.5163524901358,85,"Male"
"regLineMale",28.4673121131082,28.4633177764898,28.4663735775685,86,"Male"
"regLineMale",28.5106276925264,28.3200208441227,28.4163946650011,87,"Male"
"regLineMale",28.5539432719446,28.1767239117556,28.3664157524338,88,"Male"
"regLineFemale",25.4069778611841,52.4460687854774,38.9268387294568,22,"Female"
"regLineFemale",25.525297684854,52.0411377219224,38.7835284353255,23,"Female"
"regLineFemale",25.6436175085239,51.6362066583673,38.6402181411942,24,"Female"
"regLineFemale",25.7619373321937,51.2312755948123,38.4969078470629,25,"Female"
"regLineFemale",25.8802571558636,50.8263445312573,38.3535975529316,26,"Female"
"regLineFemale",25.9985769795334,50.4214134677022,38.2102872588003,27,"Female"
"regLineFemale",26.1168968032033,50.0164824041472,38.066976964669,28,"Female"
"regLineFemale",26.2352166268732,49.6115513405922,37.9236666705376,29,"Female"
"regLineFemale",26.353536450543,49.2066202770371,37.7803563764063,30,"Female"
"regLineFemale",26.4718562742129,48.8016892134821,37.637046082275,31,"Female"
"regLineFemale",26.5901760978827,48.3967581499271,37.4937357881437,32,"Female"
"regLineFemale",26.7084959215526,47.991827086372,37.3504254940124,33,"Female"
"regLineFemale",26.8268157452225,47.586896022817,37.2071151998811,34,"Female"
"regLineFemale",26.9451355688923,47.181964959262,37.0638049057498,35,"Female"
"regLineFemale",27.0634553925622,46.777033895707,36.9204946116185,36,"Female"
"regLineFemale",27.181775216232,46.3721028321519,36.7771843174872,37,"Female"
"regLineFemale",27.3000950399019,45.9671717685969,36.6338740233559,38,"Female"
"regLineFemale",27.4184148635718,45.5622407050419,36.4905637292245,39,"Female"
"regLineFemale",27.5367346872416,45.1573096414868,36.3472534350932,40,"Female"
"regLineFemale",27.6550545109115,44.7523785779318,36.2039431409619,41,"Female"
"regLineFemale",27.7733743345813,44.3474475143768,36.0606328468306,42,"Female"
"regLineFemale",27.8916941582512,43.9425164508217,35.9173225526993,43,"Female"
"regLineFemale",28.0100139819211,43.5375853872667,35.774012258568,44,"Female"
"regLineFemale",28.1283338055909,43.1326543237117,35.6307019644367,45,"Female"
"regLineFemale",28.2466536292608,42.7277232601567,35.4873916703054,46,"Female"
"regLineFemale",28.3649734529306,42.3227921966016,35.3440813761741,47,"Female"
"regLineFemale",28.4832932766005,41.9178611330466,35.2007710820428,48,"Female"
"regLineFemale",28.6016131002704,41.5129300694916,35.0574607879115,49,"Female"
"regLineFemale",28.7199329239402,41.1079990059365,34.9141504937801,50,"Female"
"regLineFemale",28.8382527476101,40.7030679423815,34.7708401996488,51,"Female"
"regLineFemale",28.9565725712799,40.2981368788265,34.6275299055175,52,"Female"
"regLineFemale",29.0748923949498,39.8932058152714,34.4842196113862,53,"Female"
"regLineFemale",29.1932122186197,39.4882747517164,34.3409093172549,54,"Female"
"regLineFemale",29.3115320422895,39.0833436881614,34.1975990231236,55,"Female"
"regLineFemale",29.4298518659594,38.6784126246063,34.0542887289923,56,"Female"
"regLineFemale",29.5481716896292,38.2734815610513,33.910978434861,57,"Female"
"regLineFemale",29.6664915132991,37.8685504974963,33.7676681407297,58,"Female"
"regLineFemale",29.784811336969,37.4636194339412,33.6243578465984,59,"Female"
"regLineFemale",29.9031311606388,37.0586883703862,33.4810475524671,60,"Female"
"regLineFemale",30.0214509843087,36.6537573068312,33.3377372583357,61,"Female"
"regLineFemale",30.1397708079785,36.2488262432762,33.1944269642044,62,"Female"
"regLineFemale",30.2580906316484,35.8438951797211,33.0511166700731,63,"Female"
"regLineFemale",30.3764104553183,35.4389641161661,32.9078063759418,64,"Female"
"regLineFemale",30.4947302789881,35.0340330526111,32.7644960818105,65,"Female"
"regLineFemale",30.613050102658,34.629101989056,32.6211857876792,66,"Female"
"regLineFemale",30.7313699263278,34.224170925501,32.4778754935479,67,"Female"
"regLineFemale",30.8496897499977,33.819239861946,32.3345651994166,68,"Female"
"regLineFemale",30.9680095736676,33.4143087983909,32.1912549052853,69,"Female"
"regLineFemale",31.0863293973374,33.0093777348359,32.047944611154,70,"Female"
"regLineFemale",31.2046492210073,32.6044466712809,31.9046343170227,71,"Female"
"regLineFemale",31.3229690446771,32.1995156077258,31.7613240228914,72,"Female"
"regLineFemale",31.441288868347,31.7945845441708,31.61801372876,73,"Female"
"regLineFemale",31.5596086920169,31.3896534806158,31.4747034346287,74,"Female"
"regLineFemale",31.6779285156867,30.9847224170608,31.3313931404974,75,"Female"
"regLineFemale",31.7962483393566,30.5797913535057,31.1880828463661,76,"Female"
"regLineFemale",31.9145681630264,30.1748602899507,31.0447725522348,77,"Female"
"regLineFemale",32.0328879866963,29.7699292263957,30.9014622581035,78,"Female"
"regLineFemale",32.1512078103662,29.3649981628406,30.7581519639722,79,"Female"
"regLineFemale",32.269527634036,28.9600670992856,30.6148416698409,80,"Female"
"regLineFemale",32.3878474577059,28.5551360357306,30.4715313757096,81,"Female"
"regLineFemale",32.5061672813757,28.1502049721755,30.3282210815783,82,"Female"
"regLineFemale",32.6244871050456,27.7452739086205,30.184910787447,83,"Female"
"regLineFemale",32.7428069287155,27.3403428450655,30.0416004933156,84,"Female"
"regLineFemale",32.8611267523853,26.9354117815104,29.8982901991843,85,"Female"
"regLineFemale",32.9794465760552,26.5304807179554,29.754979905053,86,"Female"
"regLineFemale",33.097766399725,26.1255496544004,29.6116696109217,87,"Female"
"regLineFemale",33.2160862233949,25.7206185908453,29.4683593167904,88,"Female"
